% $Id$
% G_E proton data: space-like
# Type=1
% G_E proton data: time-like
# Type=2
-0.0440	2.4400	0.1391	0.1391
-0.0389	2.5200	0.0277	0.0277
-0.0389	2.5092	0.0379	0.0379
-0.0319	2.6600	0.0878	0.0878
-0.0280	2.5900	0.1010	0.1010
-0.0230	2.5300	0.0455	0.0455
-0.0171	2.6800	0.0616	0.0616
% G_M proton data: time-like
# Type=4
% G_E neutron data: space-like
# Type=5
% G_E neutron data: time-like
# Type=6
% G_M neutron data: space-like
# Type=7
% G_M neutron data: time-like
# Type=8
% Proton ratios mu_p*G_E^p/G_M^p
# Type=9
%-8.4900	0.1380	0.1841	0.1841
-6.7000	0.3270	0.1073	0.1073
-5.6000	0.3060	0.0870	0.0870
-5.5400	0.2730	0.0914	0.0914
-5.1700	0.4430	0.0684	0.0684
-4.8000	0.4630	0.0540	0.0540
-4.7500	0.3820	0.0541	0.0541
-4.0000	0.5190	0.0550	0.0550
-3.9700	0.4820	0.0526	0.0526
-3.5000	0.5710	0.0723	0.0723
-3.4700	0.6060	0.0443	0.0443
-2.9700	0.6150	0.0358	0.0358
-2.5000	0.6923	0.0058	0.0058
-2.4700	0.7030	0.0402	0.0402
-2.1300	0.7470	0.0467	0.0467
-1.8800	0.7770	0.0408	0.0408
-1.7700	0.7890	0.0424	0.0424
-1.6100	0.8650	0.0531	0.0531
-1.4800	0.7980	0.0389	0.0389
-1.3000	0.8580	0.0206	0.0206
-1.1800	0.8830	0.0222	0.0222
-1.1300	0.8780	0.0659	0.0659
-1.0000	0.8790	0.0256	0.0256
-0.8000	0.9010	0.0122	0.0122
-0.7900	0.9510	0.0156	0.0156
-0.6950	0.9122	0.0116	0.0116
-0.5990	0.9084	0.0117	0.0117
-0.5910	0.9610	0.0260	0.0260
-0.5470	0.9274	0.0090	0.0090
-0.5000	1.0200	0.0539	0.0539
-0.5000	1.0700	0.0632	0.0632
-0.5000	0.9930	0.0206	0.0206
-0.4940	0.9286	0.0093	0.0093
-0.4900	0.9790	0.0171	0.0171
-0.4740	0.9225	0.0204	0.0204
-0.4490	0.9314	0.0094	0.0094
-0.4410	0.9360	0.0511	0.0511
-0.4300	0.9940	0.0344	0.0344
-0.4190	0.9800	0.0184	0.0184
-0.4020	0.9318	0.0101	0.0101
-0.4010	1.0110	0.0527	0.0527
-0.4000	0.9172	0.0151	0.0151
-0.3800	0.9500	0.0539	0.0539
-0.3800	1.0000	0.1020	0.1020
-0.3730	0.9990	0.0539	0.0539
-0.3460	0.9318	0.0146	0.0146
-0.3460	0.9433	0.0128	0.0128
-0.3450	0.9730	0.0172	0.0172
-0.3080	0.9320	0.0171	0.0171
-0.2980	0.9272	0.0134	0.0134
-0.2820	0.9730	0.0163	0.0163
-0.2650	0.9833	0.0370	0.0370
-0.2510	0.9882	0.0440	0.0440
-0.2350	0.9433	0.0438	0.0438
-0.2320	0.9990	0.0170	0.0170
-0.2150	0.8250	0.0509	0.0509
-0.1910	1.0060	0.0184	0.0184
-0.1620	1.0190	0.0198	0.0198
% Neutron ratios mu_n*G_E^n/G_M^n
# Type=10
%-3.4100	0.4960	0.0813	0.0813
%-2.4800	0.4120	0.0600	0.0600
%-1.7200	0.2730	0.0361	0.0361
%-1.4500	0.3616	0.0353	0.0353
%-1.1320	0.2506	0.0218	0.0218
%-0.4470	0.1444	0.0175	0.0175
% EOF
